id,talent_id,talent_evaluation_competence_id,points,question_id,talent_answer_id,pending,question_category_id,,,,,,
1192,2623,413,0,38,38,0,8,,,,,,
1193,2623,413,0,45,45,0,11,,,,,,
1194,2623,413,0,47,47,0,11,,,,,,
1195,2623,414,2,31,31,0,8,,,,,,
1196,2623,414,2,34,34,0,12,,,,,,
1197,2623,414,2,30,30,0,8,,,,,,
1198,2623,415,2,53,53,0,9,,,,,,
1199,2623,415,2,66,66,0,12,,,,,,
1200,2623,415,2,77,77,0,11,,,,,,
1201,2624,416,2,41,41,0,7,,,,,,
1202,2624,416,2,52,52,0,8,,,,,,
1203,2624,416,2,48,48,0,12,,,,,,
1204,2624,417,0,29,29,0,8,,,,,,
1205,2624,417,0,49,49,0,8,,,,,,
1206,2624,417,0,50,50,0,8,,,,,,
1207,2624,418,2,38,38,0,8,,,,,,
1208,2624,418,2,45,45,0,11,,,,,,
1209,2624,418,2,47,47,0,11,,,,,,
1210,2624,419,0,31,31,0,8,,,,,,
1211,2624,419,0,34,34,0,12,,,,,,
1212,2624,419,0,30,30,0,8,,,,,,
1213,2624,420,2,53,53,0,9,,,,,,
1214,2624,420,2,66,66,0,12,,,,,,
1215,2624,420,2,77,77,0,11,,,,,,
1216,2625,421,2,41,41,0,7,,,,,,
1217,2625,421,2,52,52,0,8,,,,,,
1218,2625,421,2,48,48,0,12,,,,,,
1219,2625,422,0,29,29,0,8,,,,,,
1220,2625,422,0,49,49,0,8,,,,,,
1221,2625,422,0,50,50,0,8,,,,,,
1222,2625,423,0,38,38,0,8,,,,,,
1223,2625,423,0,45,45,0,11,,,,,,
1224,2625,423,0,47,47,0,11,,,,,,
1225,2625,424,2,31,31,0,8,,,,,,
1226,2625,424,2,34,34,0,12,,,,,,
1227,2625,424,2,30,30,0,8,,,,,,
1228,2625,425,2,53,53,0,9,,,,,,
1229,2625,425,2,66,66,0,12,,,,,,
1230,2625,425,2,77,77,0,11,,,,,,
1231,2627,426,2,41,41,0,7,,,,,,
1232,2627,426,2,52,52,0,8,,,,,,
1233,2627,426,2,48,48,0,12,,,,,,
1234,2627,427,0,29,29,0,8,,,,,,
1235,2627,427,0,49,49,0,8,,,,,,
1236,2627,427,0,50,50,0,8,,,,,,
1237,2627,428,0,38,38,0,8,,,,,,
1238,2627,428,0,45,45,0,11,,,,,,
1239,2627,428,0,47,47,0,11,,,,,,
1240,2627,429,2,31,31,0,8,,,,,,
1241,2627,429,2,34,34,0,12,,,,,,
1242,2627,429,2,30,30,0,8,,,,,,
1243,2627,430,2,53,53,0,9,,,,,,
1244,2627,430,2,66,66,0,12,,,,,,
1245,2627,430,2,77,77,0,11,,,,,,
1246,2628,431,2,41,41,0,7,,,,,,
1247,2628,431,2,52,52,0,8,,,,,,
1248,2628,431,2,48,48,0,12,,,,,,
1249,2628,432,0,29,29,0,8,,,,,,
1250,2628,432,0,49,49,0,8,,,,,,
1251,2628,432,0,50,50,0,8,,,,,,
1252,2628,433,2,38,38,0,8,,,,,,
1253,2628,433,2,45,45,0,11,,,,,,
1254,2628,433,2,47,47,0,11,,,,,,
1255,2628,434,2,31,31,0,8,,,,,,
1256,2628,434,2,34,34,0,12,,,,,,
1257,2628,434,2,30,30,0,8,,,,,,
1258,2628,435,0,53,53,0,9,,,,,,
1259,2628,435,0,66,66,0,12,,,,,,
1260,2628,435,0,77,77,0,11,,,,,,
1261,2629,436,0,41,41,0,7,,,,,,
1262,2629,436,0,52,52,0,8,,,,,,
1263,2629,436,0,48,48,0,12,,,,,,
1264,2629,437,2,29,29,0,8,,,,,,
1265,2629,437,2,49,49,0,8,,,,,,
1266,2629,437,2,50,50,0,8,,,,,,
1267,2629,438,2,38,38,0,8,,,,,,
1268,2629,438,2,45,45,0,11,,,,,,
1269,2629,438,2,47,47,0,11,,,,,,
1270,2629,439,2,31,31,0,8,,,,,,
1271,2629,439,2,34,34,0,12,,,,,,
1272,2629,439,2,30,30,0,8,,,,,,
1273,2629,440,0,53,53,0,9,,,,,,
1274,2629,440,0,66,66,0,12,,,,,,
1275,2629,440,0,77,77,0,11,,,,,,
1276,2630,441,0,41,41,0,7,,,,,,
1277,2630,441,0,52,52,0,8,,,,,,
1278,2630,441,0,48,48,0,12,,,,,,
1279,2630,442,0,29,29,0,8,,,,,,
1280,2630,442,0,49,49,0,8,,,,,,
1281,2630,442,0,50,50,0,8,,,,,,
1282,2630,443,2,38,38,0,8,,,,,,
1283,2630,443,2,45,45,0,11,,,,,,
1284,2630,443,2,47,47,0,11,,,,,,
1285,2630,444,2,31,31,0,8,,,,,,
1286,2630,444,2,34,34,0,12,,,,,,
1287,2630,444,2,30,30,0,8,,,,,,
1288,2630,445,2,53,53,0,9,,,,,,
1289,2630,445,2,66,66,0,12,,,,,,
1290,2630,445,2,77,77,0,11,,,,,,
1291,2653,446,2,41,41,0,7,,,,,,
1292,2653,446,2,52,52,0,8,,,,,,
1293,2653,446,2,48,48,0,12,,,,,,
1294,2653,447,2,29,29,0,8,,,,,,
1295,2653,447,2,49,49,0,8,,,,,,
1296,2653,447,2,50,50,0,8,,,,,,
1297,2653,448,2,38,38,0,8,,,,,,
1298,2653,448,2,45,45,0,11,,,,,,
1299,2653,448,2,47,47,0,11,,,,,,
1300,2653,449,2,31,31,0,8,,,,,,
1301,2653,449,2,34,34,0,12,,,,,,
1302,2653,449,2,30,30,0,8,,,,,,
1303,2653,450,2,53,53,0,9,,,,,,
1304,2653,450,2,66,66,0,12,,,,,,
1305,2653,450,2,77,77,0,11,,,,,,
1306,2654,451,2,41,41,0,7,,,,,,
1307,2654,451,2,52,52,0,8,,,,,,
1308,2654,451,2,48,48,0,12,,,,,,
1309,2654,452,2,29,29,0,8,,,,,,
1310,2654,452,2,49,49,0,8,,,,,,
1311,2654,452,2,50,50,0,8,,,,,,
1312,2654,453,2,38,38,0,8,,,,,,
1313,2654,453,2,45,45,0,11,,,,,,
1314,2654,453,2,47,47,0,11,,,,,,
1315,2654,454,2,31,31,0,8,,,,,,
1316,2654,454,2,34,34,0,12,,,,,,
1317,2654,454,2,30,30,0,8,,,,,,
1318,2654,455,0,53,53,0,9,,,,,,
1319,2654,455,0,66,66,0,12,,,,,,
1320,2654,455,0,77,77,0,11,,,,,,
1321,2655,456,2,41,41,0,7,,,,,,
1322,2655,456,2,52,52,0,8,,,,,,
1323,2655,456,2,48,48,0,12,,,,,,
1324,2655,457,2,29,29,0,8,,,,,,
1325,2655,457,2,49,49,0,8,,,,,,
1326,2655,457,2,50,50,0,8,,,,,,
1327,2655,458,2,38,38,0,8,,,,,,
1328,2655,458,2,45,45,0,11,,,,,,
1329,2655,458,2,47,47,0,11,,,,,,
1330,2655,459,0,31,31,0,8,,,,,,
1331,2655,459,0,34,34,0,12,,,,,,
1332,2655,459,0,30,30,0,8,,,,,,
1333,2655,460,2,53,53,0,9,,,,,,
1334,2655,460,2,66,66,0,12,,,,,,
1335,2655,460,2,77,77,0,11,,,,,,
1336,2656,461,2,41,41,0,7,,,,,,
1337,2656,461,2,52,52,0,8,,,,,,
1338,2656,461,2,48,48,0,12,,,,,,
1339,2656,462,2,29,29,0,8,,,,,,
1340,2656,462,2,49,49,0,8,,,,,,
1341,2656,462,2,50,50,0,8,,,,,,
1342,2656,463,0,38,38,0,8,,,,,,
1343,2656,463,0,45,45,0,11,,,,,,
1344,2656,463,0,47,47,0,11,,,,,,
1345,2656,464,2,31,31,0,8,,,,,,
1346,2656,464,2,34,34,0,12,,,,,,
1347,2656,464,2,30,30,0,8,,,,,,
1348,2656,465,2,53,53,0,9,,,,,,
1349,2656,465,2,66,66,0,12,,,,,,
1350,2656,465,2,77,77,0,11,,,,,,
1351,2657,466,2,41,41,0,7,,,,,,
1352,2657,466,2,52,52,0,8,,,,,,
1353,2657,466,2,48,48,0,12,,,,,,
1354,2657,467,0,29,29,0,8,,,,,,
1355,2657,467,0,49,49,0,8,,,,,,
1356,2657,467,0,50,50,0,8,,,,,,
1357,2657,468,2,38,38,0,8,,,,,,
1358,2657,468,2,45,45,0,11,,,,,,
1359,2657,468,2,47,47,0,11,,,,,,
1360,2657,469,2,31,31,0,8,,,,,,
1361,2657,469,2,34,34,0,12,,,,,,
1362,2657,469,2,30,30,0,8,,,,,,
1363,2657,470,2,53,53,0,9,,,,,,
1364,2657,470,2,66,66,0,12,,,,,,
1365,2657,470,2,77,77,0,11,,,,,,
1366,2658,471,0,41,41,0,7,,,,,,
1367,2658,471,0,52,52,0,8,,,,,,
1368,2658,471,0,48,48,0,12,,,,,,
1369,2658,472,2,29,29,0,8,,,,,,
1370,2658,472,2,49,49,0,8,,,,,,
1371,2658,472,2,50,50,0,8,,,,,,
1372,2658,473,2,38,38,0,8,,,,,,
1373,2658,473,2,45,45,0,11,,,,,,
1374,2658,473,2,47,47,0,11,,,,,,
1375,2658,474,2,31,31,0,8,,,,,,
1376,2658,474,2,34,34,0,12,,,,,,
1377,2658,474,2,30,30,0,8,,,,,,
1378,2658,475,2,53,53,0,9,,,,,,
1379,2658,475,2,66,66,0,12,,,,,,
1380,2658,475,2,77,77,0,11,,,,,,
1381,2659,476,2,41,41,0,7,,,,,,
1382,2659,476,2,52,52,0,8,,,,,,
1383,2659,476,2,48,48,0,12,,,,,,
1384,2659,477,2,29,29,0,8,,,,,,
1385,2659,477,2,49,49,0,8,,,,,,
1386,2659,477,2,50,50,0,8,,,,,,
1387,2659,478,2,38,38,0,8,,,,,,
1388,2659,478,2,45,45,0,11,,,,,,
1389,2659,478,2,47,47,0,11,,,,,,
1390,2659,479,0,31,31,0,8,,,,,,
1391,2659,479,0,34,34,0,12,,,,,,
1392,2659,479,0,30,30,0,8,,,,,,
1393,2659,480,2,53,53,0,9,,,,,,
1394,2659,480,2,66,66,0,12,,,,,,
1395,2659,480,2,77,77,0,11,,,,,,
1396,2660,481,2,41,41,0,7,,,,,,
1397,2660,481,2,52,52,0,8,,,,,,
1398,2660,481,2,48,48,0,12,,,,,,
1399,2660,482,2,29,29,0,8,,,,,,
1400,2660,482,2,49,49,0,8,,,,,,
1401,2660,482,2,50,50,0,8,,,,,,
1402,2660,483,0,38,38,0,8,,,,,,
1403,2660,483,0,45,45,0,11,,,,,,
1404,2660,483,0,47,47,0,11,,,,,,
1405,2660,484,2,31,31,0,8,,,,,,
1406,2660,484,2,34,34,0,12,,,,,,
1407,2660,484,2,30,30,0,8,,,,,,
1408,2660,485,2,53,53,0,9,,,,,,
1409,2660,485,2,66,66,0,12,,,,,,
1410,2660,485,2,77,77,0,11,,,,,,
1411,2661,486,2,41,41,0,7,,,,,,
1412,2661,486,2,52,52,0,8,,,,,,
1413,2661,486,2,48,48,0,12,,,,,,
1414,2661,487,0,29,29,0,8,,,,,,
1415,2661,487,0,49,49,0,8,,,,,,
1416,2661,487,0,50,50,0,8,,,,,,
1417,2661,488,2,38,38,0,8,,,,,,
1418,2661,488,2,45,45,0,11,,,,,,
1419,2661,488,2,47,47,0,11,,,,,,
1420,2661,489,2,31,31,0,8,,,,,,
1421,2661,489,2,34,34,0,12,,,,,,
1422,2661,489,2,30,30,0,8,,,,,,
1423,2661,490,2,53,53,0,9,,,,,,
1424,2661,490,2,66,66,0,12,,,,,,
1425,2661,490,2,77,77,0,11,,,,,,
1426,2662,491,0,41,41,0,7,,,,,,
1427,2662,491,0,52,52,0,8,,,,,,
1428,2662,491,0,48,48,0,12,,,,,,
1429,2662,492,2,29,29,0,8,,,,,,
1430,2662,492,2,49,49,0,8,,,,,,
1431,2662,492,2,50,50,0,8,,,,,,
1432,2662,493,2,38,38,0,8,,,,,,
1433,2662,493,2,45,45,0,11,,,,,,
1434,2662,493,2,47,47,0,11,,,,,,
1435,2662,494,2,31,31,0,8,,,,,,
1436,2662,494,2,34,34,0,12,,,,,,
1437,2662,494,2,30,30,0,8,,,,,,
1438,2662,495,2,53,53,0,9,,,,,,
1439,2662,495,2,66,66,0,12,,,,,,
1440,2662,495,2,77,77,0,11,,,,,,
1441,2663,496,2,41,41,0,7,,,,,,
1442,2663,496,2,52,52,0,8,,,,,,
1443,2663,496,2,48,48,0,12,,,,,,
1444,2663,497,2,29,29,0,8,,,,,,
1445,2663,497,2,49,49,0,8,,,,,,
1446,2663,497,2,50,50,0,8,,,,,,
1447,2663,498,2,38,38,0,8,,,,,,
1448,2663,498,2,45,45,0,11,,,,,,
1449,2663,498,2,47,47,0,11,,,,,,
1450,2663,499,2,31,31,0,8,,,,,,
1451,2663,499,2,34,34,0,12,,,,,,
1452,2663,499,2,30,30,0,8,,,,,,
1453,2663,500,2,53,53,0,9,,,,,,
1454,2663,500,2,66,66,0,12,,,,,,
1455,2663,500,2,77,77,0,11,,,,,,
